YEAR,BFSNR,GDE_NAME,STF_O_KIRCHE1,STF_O_KIRCHE2,STF_O_KIRCHE3,STF_REF1,STF_REF2,STF_REF3,STF_KATH1,STF_KATH2,STF_KATH3,STF_CKRKATH1,STF_CKRKATH2,STF_CKRKATH3,JUR_PERS
2021,62,Kloten,103,0,0,113,0,0,112,0,0,117,0,0,112.44
2021,63,Lufingen,89,0,0,101,0,0,102,0,0,103,0,0,101.45
2021,64,Nürensdorf,90,0,0,102,0,0,99,0,0,104,0,0,100.8
2021,65,Oberembrach,117,0,0,129,0,0,130,0,0,131,0,0,129.24
2021,66,Opfikon,94,0,0,102,0,0,101,0,0,108,0,0,101.36
2021,67,Rafz,113,0,0,127,0,0,126,0,0,127,0,0,126.65
2021,68,Rorbas,103,0,0,117,0,0,116,0,0,117,0,0,116.58
2021,69,Wallisellen,97,0,0,105,0,0,105,0,0,111,0,0,105
2021,70,Wasterkingen,116,0,0,130,0,0,129,0,0,130,0,0,129.76
2021,71,Wil,106,0,0,120,0,0,119,0,0,120,0,0,119.76
2021,72,Winkel,76,0,0,86,0,0,87,0,0,90,0,0,86.4
2021,81,Bachs,127,0,0,141,0,0,138,0,0,141,0,0,140.28
2021,82,Boppelsen,94,0,0,107,0,0,104,0,0,108,0,0,105.95
2021,83,Buchs,110,0,0,121,0,0,120,0,0,124,0,0,120.51
2021,84,Dällikon,108,0,0,119,0,0,118,0,0,122,0,0,118.45
2021,85,Dänikon,120,0,0,131,0,0,130,0,0,134,0,0,130.5
2021,86,Dielsdorf,105,0,0,116,0,0,116,0,0,119,0,0,116
2021,87,Hüttikon,119,0,0,132,0,0,129,0,0,133,0,0,130.53
2021,88,Neerach,76,0,0,88,0,0,87,0,0,90,0,0,87.64
2021,89,Niederglatt,107,0,0,120,0,0,118,0,0,121,0,0,119.06
2021,90,Niederhasli,116,0,0,129,0,0,127,0,0,130,0,0,128.02
2021,91,Niederweningen,104,0,0,114,0,0,115,0,0,118,0,0,114.42
2021,92,Oberglatt,122,122,0,135,135,0,133,133,0,136,136,0,133.86
2021,93,Oberweningen,98,0,0,108,0,0,109,0,0,112,0,0,108.39
2021,94,Otelfingen,110,0,0,123,0,0,120,0,0,124,0,0,121.5
2021,95,Regensberg,106,0,0,120,0,0,117,0,0,120,0,0,119.28
2021,96,Regensdorf,118,0,0,129,0,0,128,0,0,132,0,0,128.44
2021,97,Rümlang,109,0,0,123,0,0,120,0,0,123,0,0,121.41
2021,98,Schleinikon,110,0,0,120,0,0,121,0,0,124,0,0,120.28
2021,99,Schöfflisdorf,101,0,0,111,0,0,112,0,0,115,0,0,111.46
2021,100,Stadel,110,0,0,124,0,0,123,0,0,124,0,0,123.74
2021,101,Steinmaur,114,0,0,126,0,0,125,0,0,128,0,0,125.57
2021,102,Weiach,89,0,0,100,0,0,102,0,0,103,0,0,100.66
2021,111,Bäretswil,102,0,0,116,0,0,116,0,0,116,0,0,116
2021,112,Bubikon,118,0,0,130,0,0,131,131,0,132,0,0,130.38
2021,113,Dürnten,115,0,0,129,0,0,128,0,0,129,0,0,128.57
2021,114,Fischenthal,124,0,0,138,0,0,138,0,0,138,0,0,138
2021,115,Gossau,119,0,0,133,0,0,133,0,0,133,0,0,133
2021,116,Grüningen,113,0,0,127,0,0,126,0,0,127,0,0,126.65
2021,117,Hinwil,112,0,0,124,0,0,128,0,0,126,0,0,125.6
2021,118,Rüti,121,0,0,135,0,0,134,0,0,135,0,0,134.48
2021,119,Seegräben,115,0,0,127,0,0,129,0,0,129,0,0,127.66
2021,120,Wald,122,0,0,136,0,0,138,0,0,136,0,0,137
2021,121,Wetzikon,119,0,0,133,0,0,133,0,0,133,0,0,133
2021,131,Adliswil,100,0,0,110,0,0,108,0,0,114,0,0,108.86
2021,135,Kilchberg,72,0,0,81,0,0,78,0,0,86,0,0,79.56
2021,136,Langnau a.A.,106,0,0,116,0,0,120,0,0,120,0,0,118.04
2021,137,Oberrieden,88,0,0,100,0,0,99,0,0,102,0,0,99.6
2021,138,Richterswil,101,0,0,113,0,0,116,0,0,115,0,0,114.47
2021,139,Rüschlikon,73,0,0,83,0,0,83,0,0,87,0,0,83
2021,141,Thalwil,85,0,0,95,0,0,95,0,0,99,0,0,95
2021,151,Erlenbach,79,0,0,88,0,0,86,0,0,93,0,0,87.1
2021,152,Herrliberg,78,0,0,87,0,0,86,0,0,92,0,0,86.57
2021,153,Hombrechtikon,119,0,0,133,0,0,132,0,0,133,0,0,132.55
2021,154,Küsnacht,77,0,0,84,0,0,84,0,0,91,0,0,84
2021,155,Männedorf,95,0,0,107,0,0,106,0,0,109,0,0,106.57
2021,156,Meilen,84,0,0,93,0,0,91,0,0,98,0,0,92.16
2021,157,Oetwil a.S.,119,0,0,133,0,0,128,0,0,133,0,0,130.55
2021,158,Stäfa,88,0,0,99,0,0,100,0,0,102,0,0,99.4
2021,159,Uetikon a.S.,87,0,0,98,0,0,98,0,0,101,0,0,98
2021,160,Zumikon,85,0,0,94,0,0,94,0,0,99,0,0,94
2021,161,Zollikon,85,0,0,93,0,0,94,0,0,99,0,0,93.44
2021,172,Fehraltorf,107,0,0,120,0,0,120,0,0,121,0,0,120
2021,173,Hittnau,116,0,0,130,0,0,129,0,0,130,0,0,129.71
2021,176,Lindau,108,0,0,120,0,0,121,0,0,122,0,0,120.41
2021,177,Pfäffikon,113,0,0,125,0,0,126,0,0,127,0,0,125.37
2021,178,Russikon,113,0,0,125,0,0,126,0,0,127,0,0,125.34
2021,180,Weisslingen,106,0,0,119,0,0,118,0,0,120,0,0,118.71
2021,181,Wila,129,0,0,143,0,0,142,0,0,143,0,0,142.71
2021,182,Wildberg,129,129,0,143,143,0,142,142,0,143,143,0,142.8
2021,191,Dübendorf,99,0,0,110,0,0,109,0,0,113,0,0,109.45
2021,192,Egg,98,0,0,110,0,0,107,0,0,112,0,0,108.65
2021,193,Fällanden,103,0,0,114,0,0,113,0,0,117,0,0,113.52
2021,194,Greifensee,94,0,0,105,0,0,104,0,0,108,0,0,104.56
2021,195,Maur,87,0,0,96,0,0,96,0,0,101,0,0,96
2021,196,Mönchaltorf,111,0,0,124,0,0,120,0,0,125,0,0,122.56
2021,197,Schwerzenbach,99,0,0,110,0,0,109,0,0,113,0,0,109.52
2021,198,Uster,112,108,0,123,119,0,122,118,0,126,122,0,122.53
2021,199,Volketswil,103,0,0,112,0,0,113,0,0,117,0,0,112.49
2021,200,Wangen-Brüttisellen,101,0,0,112,0,0,109,0,0,115,0,0,110.41
2021,211,Altikon,114,0,0,126,0,0,127,0,0,128,0,0,126.18
2021,213,Brütten,89,0,0,102,0,0,102,0,0,103,0,0,102
2021,214,Dägerlen,117,0,0,131,0,0,130,0,0,131,0,0,130.81
2021,215,Dättlikon,114,0,0,128,0,0,127,0,0,128,0,0,127.76
2021,216,Dinhard,87,0,0,99,0,0,100,0,0,101,0,0,99.23
2021,218,Ellikon a.d.Th.,119,0,0,131,0,0,132,0,0,133,0,0,131.27
2021,219,Elsau,118,0,0,132,0,0,131,0,0,132,0,0,131.63
2021,220,Hagenbuch,114,0,0,128,0,0,128,0,0,128,0,0,128
2021,221,Hettlingen,96,0,0,109,0,0,109,0,0,110,0,0,109
2021,223,Neftenbach,107,0,0,116,0,0,120,0,0,121,0,0,117.16
2021,224,Pfungen,117,0,0,129,0,0,130,0,0,131,0,0,129.39
2021,225,Rickenbach,106,0,0,118,0,0,119,0,0,120,0,0,118.31
2021,226,Schlatt,125,0,0,139,0,0,137,0,0,139,0,0,138.58
2021,227,Seuzach,99,0,0,111,0,0,112,0,0,113,0,0,111.37
2021,228,Turbenthal,126,116,130,140,130,144,139,129,143,140,130,144,139.67
2021,230,Winterthur,125,0,0,138,0,0,141,0,0,139,0,0,139.32
2021,231,Zell,118,0,0,132,0,0,130,0,0,132,0,0,131.22
2021,241,Aesch,87,0,0,98,0,0,98,0,0,101,0,0,98
2021,242,Birmensdorf,110,0,0,121,0,0,121,0,0,124,0,0,121
2021,243,Dietikon,123,0,0,135,0,0,136,0,0,137,0,0,135.69
2021,244,Geroldswil,108,0,0,119,0,0,117,0,0,122,0,0,117.86
2021,245,Oberengstringen,112,0,0,122,0,0,125,0,0,126,0,0,123.65
2021,246,Oetwil a.d.L.,103,0,0,114,0,0,112,0,0,117,0,0,113.02
2021,247,Schlieren,111,0,0,122,0,0,123,0,0,125,0,0,122.71
2021,248,Uitikon,80,0,0,90,0,0,91,0,0,94,0,0,90.42
2021,249,Unterengstringen,100,0,0,111,0,0,113,0,0,114,0,0,112.08
2021,250,Urdorf,118,0,0,128,0,0,129,0,0,132,0,0,128.55
2021,251,Weiningen,103,0,0,114,0,0,112,0,0,117,0,0,112.92
2021,261,Zürich,119,0,0,129,0,0,129,0,0,133,0,0,129.01
2021,292,Stammheim,124,0,0,138,0,0,138,0,0,138,0,0,138
2021,293,Wädenswil,105,0,0,116,119,0,117,0,0,119,0,0,116.47
2021,294,Elgg,117,0,0,131,0,0,131,0,0,131,0,0,131
2021,295,Horgen,87,0,0,97,0,0,95,0,0,101,0,0,96
2021,296,Illnau-Effretikon,110,0,0,123,124,0,123,122,0,124,0,0,123
2021,297,Bauma,120,0,0,134,0,0,134,0,0,134,0,0,134
2021,298,Wiesendangen,90,0,0,104,103,0,103,103,0,104,0,0,103.68
2020,1,Aeugst a.A.,95,0,0,107,0,0,108,0,0,109,0,0,107.34
2020,2,Affoltern a.A.,124,0,0,136,0,0,137,0,0,138,0,0,136.49
2020,3,Bonstetten,109,0,0,122,0,0,120,0,0,123,0,0,121.14
2020,4,Hausen a.A.,112,0,0,126,0,0,126,0,0,126,0,0,126
2020,5,Hedingen,105,0,0,117,0,0,118,0,0,119,0,0,117.38
2020,6,Kappel a.A.,102,0,0,116,0,0,116,0,0,116,0,0,116
2020,7,Knonau,112,0,0,126,0,0,126,0,0,126,0,0,126
2020,8,Maschwanden,130,0,0,144,0,0,144,0,0,144,0,0,144
2020,9,Mettmenstetten,99,0,0,111,0,0,113,0,0,113,0,0,111.84
2020,10,Obfelden,121,0,0,133,0,0,134,0,0,135,0,0,133.48
2020,11,Ottenbach,117,0,0,131,0,0,130,0,0,131,0,0,130.59
2020,12,Rifferswil,128,0,0,142,0,0,142,0,0,142,0,0,142
2020,13,Stallikon,101,0,0,109,0,0,112,0,0,115,0,0,110.32
2020,14,Wettswil a.A.,85,0,0,93,0,0,96,0,0,99,0,0,94.32
2020,21,Adlikon,124,117,0,136,129,0,138,131,0,138,131,0,136.36
2020,22,Benken,114,0,0,128,0,0,128,0,0,128,0,0,128
2020,23,Berg a.I.,98,0,0,110,0,0,111,0,0,112,0,0,110.14
2020,24,Buch a.I.,106,0,0,118,0,0,119,0,0,120,0,0,118.19
2020,25,Dachsen,109,0,0,121,0,0,123,0,0,123,0,0,121.62
2020,26,Dorf,109,0,0,123,0,0,122,0,0,123,0,0,122.75
2020,27,Feuerthalen,114,0,0,128,0,0,128,0,0,128,0,0,128
2020,28,Flaach,107,0,0,119,0,0,120,0,0,121,0,0,119.26
2020,29,Flurlingen,112,0,0,124,0,0,126,0,0,126,0,0,124.62
2020,30,Andelfingen,112,0,0,124,0,0,126,0,0,126,0,0,124.54
2020,31,Henggart,100,0,0,114,0,0,113,0,0,114,0,0,113.74
2020,32,Humlikon,123,0,0,135,0,0,137,0,0,137,0,0,135.4
2020,33,Kleinandelfingen,110,0,0,122,0,0,124,0,0,124,0,0,122.54
2020,34,Laufen-Uhwiesen,102,0,0,114,0,0,116,0,0,116,0,0,114.58
2020,35,Marthalen,109,0,0,123,123,0,123,0,0,123,0,0,123
2020,37,Ossingen,99,0,0,113,0,0,113,0,0,113,0,0,113
2020,38,Rheinau,122,0,0,136,0,0,136,0,0,136,0,0,136
2020,39,Thalheim a.d.Th.,102,0,0,114,0,0,115,0,0,116,0,0,114.23
2020,40,Trüllikon,114,0,0,128,0,0,128,0,0,128,0,0,128
2020,41,Truttikon,120,0,0,134,0,0,134,0,0,134,0,0,134
2020,43,Volken,111,0,0,123,0,0,124,0,0,125,0,0,123.2
2020,51,Bachenbülach,106,0,0,116,0,0,117,0,0,120,0,0,116.47
2020,52,Bassersdorf,109,0,0,121,0,0,118,0,0,123,0,0,119.59
2020,53,Bülach,110,0,0,120,0,0,121,0,0,124,0,0,120.46
2020,54,Dietlikon,92,0,0,103,0,0,100,0,0,106,0,0,101.53
2020,55,Eglisau,113,0,0,127,0,0,126,0,0,127,0,0,126.63
2020,56,Embrach,118,0,0,130,0,0,131,0,0,132,0,0,130.45
2020,57,Freienstein-Teufen,99,0,0,113,0,0,112,0,0,113,0,0,112.68
2020,58,Glattfelden,115,0,0,129,0,0,128,0,0,129,0,0,128.59
2020,59,Hochfelden,116,0,0,126,0,0,127,0,0,130,0,0,126.39
2020,60,Höri,117,0,0,127,0,0,128,0,0,131,0,0,127.54
2020,61,Hüntwangen,104,0,0,118,0,0,117,0,0,118,0,0,117.7
2020,62,Kloten,103,0,0,113,0,0,112,0,0,117,0,0,112.45
2020,63,Lufingen,89,0,0,101,0,0,102,0,0,103,0,0,101.46
2020,64,Nürensdorf,90,0,0,102,0,0,99,0,0,104,0,0,100.86
2020,65,Oberembrach,117,0,0,129,0,0,130,0,0,131,0,0,129.24
2020,66,Opfikon,94,0,0,102,0,0,101,0,0,108,0,0,101.37
2020,67,Rafz,113,0,0,127,0,0,126,0,0,127,0,0,126.65
2020,68,Rorbas,103,0,0,117,0,0,116,0,0,117,0,0,116.56
2020,69,Wallisellen,97,0,0,105,0,0,105,0,0,111,0,0,105
2020,70,Wasterkingen,116,0,0,130,0,0,129,0,0,130,0,0,129.75
2020,71,Wil,106,0,0,120,0,0,119,0,0,120,0,0,119.79
2020,72,Winkel,76,0,0,86,0,0,87,0,0,90,0,0,86.4
2020,81,Bachs,127,0,0,141,0,0,138,0,0,141,0,0,140.28
2020,82,Boppelsen,91,0,0,104,0,0,101,0,0,105,0,0,103.01
2020,83,Buchs,110,0,0,121,0,0,120,0,0,124,0,0,120.52
2020,84,Dällikon,108,0,0,119,0,0,118,0,0,122,0,0,118.48
2020,85,Dänikon,120,0,0,131,0,0,130,0,0,134,0,0,130.48
2020,86,Dielsdorf,105,0,0,116,0,0,116,0,0,119,0,0,116
2020,87,Hüttikon,119,0,0,132,0,0,129,0,0,133,0,0,130.59
2020,88,Neerach,76,0,0,88,0,0,87,0,0,90,0,0,87.64
2020,89,Niederglatt,107,0,0,120,0,0,118,0,0,121,0,0,119.08
2020,90,Niederhasli,116,0,0,129,0,0,127,0,0,130,0,0,128.06
2020,91,Niederweningen,104,0,0,114,0,0,115,0,0,118,0,0,114.41
2020,92,Oberglatt,122,122,0,135,135,0,133,133,0,136,136,0,133.88
2020,93,Oberweningen,98,0,0,108,0,0,109,0,0,112,0,0,108.41
2020,94,Otelfingen,110,0,0,123,0,0,120,0,0,124,0,0,121.68
2020,95,Regensberg,106,0,0,120,0,0,117,0,0,120,0,0,119.28
2020,96,Regensdorf,118,0,0,129,0,0,128,0,0,132,0,0,128.45
2020,97,Rümlang,109,0,0,123,0,0,120,0,0,123,0,0,121.41
2020,98,Schleinikon,110,0,0,120,0,0,121,0,0,124,0,0,120.27
2020,99,Schöfflisdorf,101,0,0,111,0,0,112,0,0,115,0,0,111.35
2020,100,Stadel,110,0,0,124,0,0,123,0,0,124,0,0,123.75
2020,101,Steinmaur,114,0,0,126,0,0,125,0,0,128,0,0,125.57
2020,102,Weiach,89,0,0,100,0,0,102,0,0,103,0,0,100.64
2020,111,Bäretswil,102,0,0,116,0,0,116,0,0,116,0,0,116
2020,112,Bubikon,112,0,0,124,0,0,125,126,0,126,0,0,124.38
2020,113,Dürnten,115,0,0,129,0,0,128,0,0,129,0,0,128.57
2020,114,Fischenthal,124,0,0,138,0,0,138,0,0,138,0,0,138
2020,115,Gossau,119,0,0,133,0,0,133,0,0,133,0,0,133
2020,116,Grüningen,113,0,0,127,0,0,127,0,0,127,0,0,127
2020,117,Hinwil,112,0,0,124,0,0,128,0,0,126,0,0,125.56
2020,118,Rüti,121,0,0,135,0,0,134,0,0,135,0,0,134.49
2020,119,Seegräben,113,0,0,125,0,0,127,0,0,127,0,0,125.68
2020,120,Wald,122,0,0,136,0,0,138,0,0,136,0,0,136.98
2020,121,Wetzikon,119,0,0,133,0,0,133,0,0,133,0,0,133
2020,131,Adliswil,100,0,0,110,0,0,108,0,0,114,0,0,108.86
2020,135,Kilchberg,72,0,0,81,0,0,78,0,0,86,0,0,79.62
2020,136,Langnau a.A.,106,0,0,116,0,0,120,0,0,120,0,0,118.04
2020,137,Oberrieden,88,0,0,100,0,0,99,0,0,102,0,0,99.59
2020,138,Richterswil,101,0,0,113,0,0,116,0,0,115,0,0,114.47
2020,139,Rüschlikon,73,0,0,83,0,0,83,0,0,87,0,0,83
2020,141,Thalwil,85,0,0,95,0,0,95,0,0,99,0,0,95
2020,151,Erlenbach,79,0,0,88,0,0,87,0,0,93,0,0,87.56
2020,152,Herrliberg,78,0,0,87,0,0,86,0,0,92,0,0,86.58
2020,153,Hombrechtikon,119,0,0,133,0,0,133,0,0,133,0,0,133
2020,154,Küsnacht,77,0,0,84,0,0,85,0,0,91,0,0,84.42
2020,155,Männedorf,95,0,0,107,0,0,106,0,0,109,0,0,106.58
2020,156,Meilen,84,0,0,93,0,0,91,0,0,98,0,0,92.18
2020,157,Oetwil a.S.,119,0,0,133,0,0,128,0,0,133,0,0,130.65
2020,158,Stäfa,88,0,0,99,0,0,100,0,0,102,0,0,99.39
2020,159,Uetikon a.S.,87,0,0,98,0,0,98,0,0,101,0,0,98
2020,160,Zumikon,85,0,0,94,0,0,94,0,0,99,0,0,94
2020,161,Zollikon,85,0,0,93,0,0,94,0,0,99,0,0,93.44
2020,172,Fehraltorf,107,0,0,120,0,0,120,0,0,121,0,0,120
2020,173,Hittnau,116,0,0,130,0,0,129,0,0,130,0,0,129.71
2020,176,Lindau,108,0,0,120,0,0,121,0,0,122,0,0,120.4
2020,177,Pfäffikon,110,0,0,122,0,0,123,0,0,124,0,0,122.37
2020,178,Russikon,113,0,0,125,0,0,126,0,0,127,0,0,125.33
2020,180,Weisslingen,106,0,0,119,0,0,118,0,0,120,0,0,118.72
2020,181,Wila,130,0,0,144,0,0,143,0,0,144,0,0,143.73
2020,182,Wildberg,127,127,0,141,141,0,140,140,0,141,141,0,140.8
2020,191,Dübendorf,99,0,0,110,0,0,109,0,0,113,0,0,109.45
2020,192,Egg,98,0,0,110,0,0,107,0,0,112,0,0,108.68
2020,193,Fällanden,103,0,0,114,0,0,113,0,0,117,0,0,113.53
2020,194,Greifensee,94,0,0,105,0,0,104,0,0,108,0,0,104.56
2020,195,Maur,87,0,0,96,0,0,96,0,0,101,0,0,96
2020,196,Mönchaltorf,111,0,0,124,0,0,120,0,0,125,0,0,122.56
2020,197,Schwerzenbach,99,0,0,110,0,0,109,0,0,113,0,0,109.5
2020,198,Uster,109,105,0,120,116,0,119,115,0,123,119,0,119.53
2020,199,Volketswil,103,0,0,112,0,0,113,0,0,117,0,0,112.48
2020,200,Wangen-Brüttisellen,98,0,0,109,0,0,106,0,0,112,0,0,107.41
2020,211,Altikon,114,0,0,126,0,0,127,0,0,128,0,0,126.17
2020,213,Brütten,89,0,0,102,0,0,102,0,0,103,0,0,102
2020,214,Dägerlen,119,0,0,133,0,0,132,0,0,133,0,0,132.82
2020,215,Dättlikon,114,0,0,128,0,0,127,0,0,128,0,0,127.73
2020,216,Dinhard,89,85,0,101,97,0,102,98,0,103,99,0,101.22
2020,218,Ellikon a.d.Th.,119,0,0,131,0,0,132,0,0,133,0,0,132.62
2020,219,Elsau,118,0,0,132,0,0,131,0,0,132,0,0,131.63
2020,220,Hagenbuch,114,0,0,128,0,0,128,0,0,128,0,0,128
2020,221,Hettlingen,98,0,0,111,0,0,111,0,0,112,0,0,111
2020,223,Neftenbach,107,0,0,116,0,0,120,0,0,121,0,0,117.2
2020,224,Pfungen,117,0,0,129,0,0,130,0,0,131,0,0,130.62
2020,225,Rickenbach,106,0,0,118,0,0,119,0,0,120,0,0,118.32
2020,226,Schlatt,125,0,0,139,0,0,137,0,0,139,0,0,138.62
2020,227,Seuzach,101,0,0,113,0,0,114,0,0,115,0,0,113.36
2020,228,Turbenthal,122,117,130,136,131,144,135,130,143,136,131,144,135.68
2020,230,Winterthur,122,0,0,135,0,0,138,0,0,136,0,0,136.32
2020,231,Zell,118,0,0,132,0,0,130,0,0,132,0,0,131.24
2020,241,Aesch,87,0,0,98,0,0,98,0,0,101,0,0,98
2020,242,Birmensdorf,110,0,0,121,0,0,121,0,0,124,0,0,121
2020,243,Dietikon,123,0,0,135,0,0,136,0,0,137,0,0,135.68
2020,244,Geroldswil,111,0,0,122,0,0,120,0,0,125,0,0,120.88
2020,245,Oberengstringen,112,0,0,122,0,0,125,0,0,126,0,0,123.74
2020,246,Oetwil a.d.L.,103,0,0,114,0,0,112,0,0,117,0,0,113.04
2020,247,Schlieren,111,0,0,122,0,0,123,0,0,125,0,0,122.71
2020,248,Uitikon,80,0,0,90,0,0,91,0,0,94,0,0,90.41
2020,249,Unterengstringen,100,0,0,111,0,0,113,0,0,114,0,0,112.08
2020,250,Urdorf,118,0,0,128,0,0,129,0,0,132,0,0,128.54
2020,251,Weiningen,103,0,0,114,0,0,112,0,0,117,0,0,112.96
2020,261,Zürich,119,0,0,129,0,0,129,0,0,133,0,0,129.01
2020,292,Stammheim,124,0,0,138,0,0,138,0,0,138,0,0,138
2020,293,Wädenswil,104,0,0,115,118,0,116,0,0,118,0,0,115.47
2020,294,Elgg,117,0,0,131,0,0,131,0,0,131,0,0,131
2020,295,Horgen,87,0,0,97,0,0,96,0,0,101,0,0,96.51
2020,296,Illnau-Effretikon,110,0,0,123,124,0,123,122,0,124,0,0,123
2020,297,Bauma,120,0,0,134,0,0,134,0,0,134,0,0,134
2020,298,Wiesendangen,90,0,0,104,102,0,103,103,0,104,0,0,103.69
2019,1,Aeugst a.A.,95,0,0,108,0,0,108,0,0,109,0,0,108
2019,2,Affoltern a.A.,124,0,0,136,0,0,137,0,0,138,0,0,137
2019,3,Bonstetten,109,0,0,122,0,0,120,0,0,123,0,0,121.14
2019,4,Hausen a.A.,112,0,0,126,0,0,127,0,0,126,0,0,126.44
2019,5,Hedingen,105,0,0,117,0,0,118,0,0,119,0,0,117.38
2019,6,Kappel a.A.,102,0,0,116,0,0,117,0,0,116,0,0,116.38
2019,7,Knonau,110,0,0,124,0,0,125,0,0,124,0,0,124.5
2019,8,Maschwanden,130,0,0,144,0,0,145,0,0,144,0,0,144.35
2019,9,Mettmenstetten,100,0,0,112,0,0,115,0,0,114,0,0,113.26
2019,10,Obfelden,121,0,0,133,0,0,134,0,0,135,0,0,133.48
2019,11,Ottenbach,117,0,0,131,0,0,130,0,0,131,0,0,130.59
2019,12,Rifferswil,128,0,0,142,0,0,143,0,0,142,0,0,142.3
2019,13,Stallikon,101,0,0,109,0,0,112,0,0,115,0,0,110.32
2019,14,Wettswil a.A.,88,0,0,96,0,0,99,0,0,102,0,0,97.32
2019,21,Adlikon,130,130,0,142,142,0,144,144,0,144,144,0,142.36
2019,22,Benken,118,0,0,132,0,0,132,0,0,132,0,0,132
2019,23,Berg a.I.,98,0,0,110,0,0,111,0,0,112,0,0,110.14
2019,24,Buch a.I.,106,0,0,118,0,0,119,0,0,120,0,0,118.19
2019,25,Dachsen,109,0,0,121,0,0,123,0,0,123,0,0,121.62
2019,26,Dorf,109,0,0,123,0,0,122,0,0,123,0,0,122.75
2019,27,Feuerthalen,114,0,0,128,0,0,128,0,0,128,0,0,128
2019,28,Flaach,107,0,0,119,0,0,120,0,0,121,0,0,119.26
2019,29,Flurlingen,112,0,0,124,0,0,126,0,0,126,0,0,124.62
2019,30,Andelfingen,112,0,0,124,0,0,126,0,0,126,0,0,124.54
2019,31,Henggart,104,0,0,116,0,0,117,0,0,118,0,0,116.26
2019,32,Humlikon,123,0,0,135,0,0,137,0,0,137,0,0,135.4
2019,33,Kleinandelfingen,110,0,0,122,0,0,124,0,0,124,0,0,122.54
2019,34,Laufen-Uhwiesen,106,0,0,118,0,0,120,0,0,120,0,0,118.58
2019,35,Marthalen,113,0,0,127,127,0,127,0,0,127,0,0,127
2019,37,Ossingen,104,0,0,118,0,0,118,0,0,118,0,0,118
2019,38,Rheinau,126,0,0,140,0,0,140,0,0,140,0,0,140
2019,39,Thalheim a.d.Th.,105,0,0,119,0,0,118,0,0,119,0,0,118.77
2019,40,Trüllikon,114,0,0,128,0,0,128,0,0,128,0,0,128
2019,41,Truttikon,124,0,0,138,0,0,138,0,0,138,0,0,138
2019,43,Volken,111,0,0,123,0,0,124,0,0,125,0,0,123.2
2019,51,Bachenbülach,106,0,0,116,0,0,117,0,0,120,0,0,116.47
2019,52,Bassersdorf,109,0,0,121,0,0,118,0,0,123,0,0,119.59
2019,53,Bülach,110,0,0,120,0,0,121,0,0,124,0,0,120.46
2019,54,Dietlikon,92,0,0,103,0,0,100,0,0,106,0,0,101.53
2019,55,Eglisau,113,0,0,127,0,0,126,0,0,127,0,0,126.63
2019,56,Embrach,118,0,0,130,0,0,131,0,0,132,0,0,130.45
2019,57,Freienstein-Teufen,99,0,0,113,0,0,112,0,0,113,0,0,112.68
2019,58,Glattfelden,115,0,0,129,0,0,128,0,0,129,0,0,128.59
2019,59,Hochfelden,116,0,0,126,0,0,127,0,0,130,0,0,126.39
2019,60,Höri,117,0,0,127,0,0,128,0,0,131,0,0,127.54
2019,61,Hüntwangen,104,0,0,118,0,0,117,0,0,118,0,0,117.7
2019,62,Kloten,103,0,0,113,0,0,112,0,0,117,0,0,112.45
2019,63,Lufingen,89,0,0,103,0,0,102,0,0,103,0,0,102.54
2019,64,Nürensdorf,90,0,0,102,0,0,99,0,0,104,0,0,100.86
2019,65,Oberembrach,117,0,0,129,0,0,130,0,0,131,0,0,129.24
2019,66,Opfikon,94,0,0,102,0,0,101,0,0,108,0,0,101.37
2019,67,Rafz,113,0,0,127,0,0,126,0,0,127,0,0,126.65
2019,68,Rorbas,103,0,0,117,0,0,116,0,0,117,0,0,116.56
2019,69,Wallisellen,97,0,0,105,0,0,105,0,0,111,0,0,105
2019,70,Wasterkingen,116,0,0,130,0,0,129,0,0,130,0,0,129.75
2019,71,Wil,106,0,0,120,0,0,119,0,0,120,0,0,119.79
2019,72,Winkel,76,0,0,86,0,0,87,0,0,90,0,0,86.4
2019,81,Bachs,127,0,0,141,0,0,138,0,0,141,0,0,140.28
2019,82,Boppelsen,91,0,0,104,0,0,101,0,0,105,0,0,103.01
2019,83,Buchs,111,0,0,122,0,0,121,0,0,125,0,0,121.52
2019,84,Dällikon,109,0,0,120,0,0,119,0,0,123,0,0,119.48
2019,85,Dänikon,114,0,0,125,0,0,124,0,0,128,0,0,124.48
2019,86,Dielsdorf,105,0,0,116,0,0,116,0,0,119,0,0,116
2019,87,Hüttikon,116,0,0,129,0,0,126,0,0,130,0,0,127.59
2019,88,Neerach,76,0,0,88,0,0,87,0,0,90,0,0,87.64
2019,89,Niederglatt,107,0,0,120,0,0,118,0,0,121,0,0,119.08
2019,90,Niederhasli,116,0,0,129,0,0,127,0,0,130,0,0,128.06
2019,91,Niederweningen,104,0,0,114,0,0,115,0,0,118,0,0,114.41
2019,92,Oberglatt,122,122,0,134,134,0,133,133,0,136,136,0,133.44
2019,93,Oberweningen,100,0,0,110,0,0,111,0,0,114,0,0,110.41
2019,94,Otelfingen,107,0,0,120,0,0,117,0,0,121,0,0,118.68
2019,95,Regensberg,108,0,0,122,0,0,119,0,0,122,0,0,121.28
2019,96,Regensdorf,118,0,0,129,0,0,128,0,0,132,0,0,128.45
2019,97,Rümlang,107,0,0,121,0,0,118,0,0,121,0,0,119.41
